Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
45214,V14,26,A66,A92
45215,V22,82,A83,A91
45216,V2,81,A81,A91
45217,V2,36,A80,A82
45218,V23,46,A12,A49
45219,V21,28,A88,A94
45220,V23,45,A9,A49
45221,V21,71,A90,A98
45222,V24,56,A9,A58
45223,V13,35,A80,A97
45224,V12,91,A70,A79
45225,V23,82,A50,A59
45226,V15,44,A21,A23
45227,V19,70,A39,A74
45228,V1,48,A10,A17
45229,V21,63,A2,A24
45230,V5,49,A24,A99
45231,V17,85,A50,A94
45232,V4,20,A78,A89
45233,V1,73,A73,A86
45234,V4,55,A32,A69
45235,V25,77,A25,A52
45236,V26,77,A17,A48
45237,V18,78,A76,A78
45238,V29,59,A5,A8
45239,V20,30,A27,A72
45240,V15,83,A98,A99
45241,V26,38,A1,A12
45242,V18,37,A78,A86
45243,V28,97,A70,A99
45244,V21,89,A96,A97
45245,V21,98,A13,A50
45246,V20,80,A27,A85
45247,V6,42,A63,A98
45248,V18,48,A84,A94
45249,V11,62,A71,A86
45250,V20,35,A23,A57
45251,V1,98,A71,A80
45252,V24,36,A20,A21
45253,V13,71,A60,A61
45254,V25,62,A32,A87
45255,V15,99,A80,A94
45256,V3,78,A34,A45
45257,V14,36,A64,A85
45258,V1,93,A33,A82
45259,V24,38,A15,A46
45260,V13,47,A19,A63
45261,V8,88,A48,A55
45262,V30,49,A83,A90
45263,V18,21,A71,A98
45264,V3,70,A68,A72
45265,V10,22,A11,A87
45266,V8,51,A50,A74
45267,V7,84,A85,A100
45268,V15,81,A75,A88
45269,V15,69,A13,A19
45270,V22,39,A21,A68
45271,V18,66,A52,A100
45272,V26,93,A55,A79
45273,V11,30,A89,A97
45274,V8,24,A88,A89
45275,V4,73,A47,A68
45276,V1,44,A64,A76
45277,V11,83,A75,A85
45278,V25,65,A38,A64
45279,V2,92,A42,A71
45280,V7,51,A69,A87
45281,V27,85,A95,A99
45282,V5,87,A7,A89
45283,V15,41,A89,A90
45284,V23,58,A49,A90
45285,V8,58,A40,A67
45286,V20,20,A91,A99
45287,V8,36,A48,A93
45288,V27,45,A95,A98
45289,V25,67,A41,A65
45290,V6,35,A11,A25
45291,V21,27,A33,A86
45292,V15,88,A86,A94
45293,V11,50,A54,A77
45294,V28,83,A68,A75
45295,V14,72,A13,A39
45296,V29,32,A25,A44
45297,V18,76,A54,A80
45298,V26,60,A61,A67
45299,V24,47,A39,A62
45300,V3,27,A6,A73
45301,V12,91,A61,A99
45302,V27,74,A52,A57
45303,V20,99,A7,A49
45304,V22,37,A37,A93
45305,V2,71,A96,A97
45306,V15,61,A68,A95
45307,V25,28,A57,A72
45308,V21,27,A62,A75
45309,V13,69,A26,A77
45310,V8,47,A31,A83
45311,V7,31,A26,A45
45312,V26,83,A59,A63
45313,V13,85,A69,A82
45314,V23,64,A11,A33
45315,V9,34,A93,A100
45316,V4,73,A66,A93
45317,V11,99,A54,A91
45318,V9,79,A91,A94
45319,V22,38,A79,A81
45320,V23,68,A50,A95
45321,V15,85,A16,A38
45322,V5,93,A18,A44
45323,V7,63,A72,A98
45324,V13,48,A34,A92
45325,V20,67,A6,A47
45326,V11,72,A40,A67
45327,V2,63,A86,A92
45328,V19,35,A69,A81
45329,V7,22,A72,A80
45330,V4,99,A32,A41
45331,V13,82,A56,A61
45332,V27,71,A62,A96
45333,V17,85,A64,A98
45334,V22,21,A10,A40
45335,V16,68,A97,A99
45336,V24,71,A87,A98
45337,V30,47,A29,A69
45338,V11,43,A16,A41
45339,V11,98,A78,A87
45340,V3,25,A71,A72
45341,V16,27,A67,A97
45342,V1,45,A81,A98
45343,V15,81,A17,A21
45344,V26,29,A35,A55
45345,V27,32,A64,A79
45346,V13,69,A78,A96
45347,V27,21,A95,A96
45348,V13,93,A67,A69
45349,V21,78,A80,A100
45350,V29,23,A48,A87
45351,V30,67,A58,A61
45352,V20,32,A99,A100
45353,V25,27,A34,A48
45354,V12,89,A6,A57
45355,V23,64,A58,A82
45356,V26,35,A51,A85
45357,V16,26,A78,A97
45358,V22,23,A74,A98
45359,V26,49,A59,A81
45360,V26,50,A91,A98
45361,V13,60,A79,A97
45362,V11,30,A57,A73
45363,V13,67,A83,A90
45364,V25,90,A29,A85
45365,V15,89,A42,A54
45366,V5,90,A50,A99
45367,V14,55,A96,A97
45368,V11,64,A83,A89
45369,V16,85,A94,A100
45370,V10,70,A34,A43
45371,V12,68,A69,A78
45372,V11,96,A28,A54
45373,V6,83,A64,A78
45374,V21,33,A82,A96
45375,V17,39,A61,A64
45376,V16,53,A21,A39
45377,V12,45,A61,A90
45378,V26,61,A4,A92
45379,V15,27,A65,A89
45380,V16,33,A29,A48
45381,V4,84,A26,A39
45382,V1,94,A51,A99
45383,V13,70,A89,A98
45384,V25,64,A40,A78
45385,V17,58,A60,A100
45386,V19,94,A78,A93
45387,V5,86,A78,A86
45388,V16,52,A99,A100
45389,V29,52,A43,A59
45390,V2,44,A92,A94
45391,V20,78,A38,A64
45392,V21,65,A47,A89
45393,V30,96,A7,A48
45394,V13,68,A6,A33
45395,V14,69,A69,A85
45396,V26,83,A92,A99
45397,V22,59,A35,A43
45398,V5,48,A76,A97
45399,V18,54,A8,A36
45400,V24,25,A27,A66
45401,V1,93,A26,A93
45402,V16,93,A8,A91
45403,V9,76,A35,A98
45404,V25,70,A48,A91
45405,V21,21,A69,A72
45406,V1,37,A57,A63
45407,V21,78,A96,A98
45408,V2,69,A58,A70
45409,V2,76,A71,A84
45410,V3,80,A39,A92
45411,V17,58,A99,A100
45412,V4,34,A72,A94
45413,V16,81,A5,A37
45414,V25,83,A52,A93
45415,V6,29,A62,A89
45416,V24,94,A93,A96
45417,V5,52,A66,A98
45418,V5,94,A4,A31
45419,V13,47,A91,A97
45420,V2,40,A28,A56
45421,V23,56,A63,A90
45422,V12,86,A39,A51
45423,V5,22,A59,A92
45424,V8,24,A48,A60
45425,V18,85,A24,A87
45426,V23,45,A12,A72
45427,V22,40,A9,A79
45428,V22,92,A52,A92
45429,V19,92,A68,A83
45430,V6,60,A30,A92
45431,V17,50,A83,A92
45432,V27,96,A70,A92
45433,V12,26,A30,A45
45434,V4,59,A48,A55
45435,V22,97,A94,A98
45436,V13,87,A60,A78
45437,V21,57,A57,A82
45438,V11,59,A8,A86
45439,V9,96,A39,A40
45440,V29,80,A42,A75
45441,V20,22,A96,A99
45442,V21,62,A40,A88
45443,V8,23,A73,A86
45444,V6,49,A74,A96
45445,V4,99,A76,A98
45446,V22,93,A13,A31
45447,V26,34,A85,A100
45448,V5,57,A31,A91
45449,V19,71,A12,A31
45450,V24,66,A74,A92
45451,V10,53,A16,A74
45452,V23,63,A17,A31
45453,V30,55,A66,A81
45454,V13,91,A80,A87
45455,V5,65,A45,A62
45456,V25,85,A36,A48
45457,V29,84,A82,A96
45458,V27,65,A47,A51
45459,V13,88,A8,A31
45460,V5,67,A3,A89
45461,V29,60,A48,A94
45462,V7,53,A44,A79
45463,V6,75,A64,A76
45464,V17,64,A25,A91
45465,V28,46,A22,A27
45466,V8,71,A21,A47
45467,V19,34,A87,A94
45468,V8,99,A61,A83
45469,V7,94,A89,A96
45470,V13,62,A37,A83
45471,V1,31,A46,A70
45472,V1,85,A62,A64
45473,V2,82,A82,A100
45474,V3,28,A43,A85
45475,V19,27,A6,A65
45476,V25,27,A22,A92
45477,V23,65,A62,A75
45478,V12,74,A99,A100
45479,V1,40,A74,A95
45480,V18,48,A35,A61
45481,V1,37,A24,A72
45482,V25,96,A88,A100
45483,V22,25,A81,A92
45484,V19,43,A56,A93
45485,V24,56,A96,A99
45486,V23,68,A47,A89
45487,V12,96,A46,A92
45488,V10,99,A68,A75
45489,V6,58,A96,A100
45490,V9,31,A33,A37
45491,V12,37,A81,A95
45492,V14,83,A14,A74
45493,V6,52,A26,A74
45494,V9,28,A44,A59
45495,V12,28,A69,A73
45496,V4,80,A47,A54
45497,V19,72,A10,A64
45498,V2,57,A48,A69
45499,V13,91,A22,A48
45500,V3,29,A75,A79
45501,V20,51,A68,A92
45502,V10,55,A81,A86
45503,V14,91,A79,A85
45504,V19,25,A23,A24
45505,V6,87,A13,A69
45506,V7,55,A62,A73
45507,V19,41,A60,A98
45508,V27,65,A21,A95
45509,V6,43,A65,A83
45510,V5,73,A97,A100
45511,V5,53,A65,A86
45512,V13,63,A49,A93
45513,V20,37,A73,A100
45514,V17,96,A94,A98
45515,V25,28,A67,A76
45516,V19,54,A16,A63
45517,V24,29,A28,A97
45518,V22,85,A80,A87
45519,V25,20,A8,A77
45520,V23,75,A71,A80
45521,V6,23,A99,A100
45522,V18,45,A83,A91
45523,V24,62,A29,A86
45524,V4,54,A83,A85
45525,V11,47,A83,A100
45526,V6,71,A90,A98
45527,V28,96,A51,A64
45528,V3,30,A84,A97
45529,V27,89,A36,A54
45530,V16,74,A39,A52
45531,V30,24,A83,A86
45532,V10,59,A84,A85
45533,V27,67,A21,A84
45534,V29,56,A32,A37
45535,V3,25,A92,A99
45536,V3,27,A78,A82
45537,V5,51,A51,A90
45538,V29,33,A55,A94
45539,V25,50,A20,A38
45540,V16,20,A58,A65
45541,V3,78,A45,A46
45542,V8,41,A25,A63
45543,V28,39,A84,A97
45544,V23,34,A92,A94
45545,V14,80,A81,A99
45546,V27,78,A96,A98
45547,V5,61,A81,A99
45548,V6,20,A71,A75
45549,V11,32,A41,A50
45550,V8,93,A44,A47
45551,V29,53,A27,A57
45552,V21,42,A94,A95
45553,V13,59,A5,A76
45554,V29,77,A12,A25
45555,V5,57,A41,A66
45556,V10,90,A44,A86
45557,V23,89,A9,A11
45558,V5,83,A40,A58
45559,V16,57,A8,A39
45560,V16,22,A67,A85
45561,V11,43,A37,A96
45562,V20,53,A11,A27
45563,V30,61,A96,A97
45564,V8,43,A45,A62
45565,V7,39,A59,A78
45566,V15,33,A77,A99
45567,V8,91,A72,A80
45568,V16,55,A15,A52
45569,V9,47,A65,A83
45570,V26,65,A59,A72
45571,V14,99,A40,A83
45572,V2,26,A87,A98
45573,V23,84,A4,A46
45574,V9,95,A23,A50
45575,V27,48,A17,A39
45576,V27,51,A45,A66
45577,V24,46,A31,A91
45578,V23,55,A7,A46
45579,V3,26,A20,A62
45580,V19,61,A40,A68
45581,V19,76,A53,A97
45582,V1,87,A1,A49
45583,V18,59,A6,A87
45584,V22,22,A42,A75
45585,V19,71,A33,A70
45586,V17,77,A36,A98
45587,V21,76,A68,A96
45588,V2,46,A82,A98
45589,V28,60,A21,A78
45590,V21,87,A22,A92
45591,V3,85,A49,A84
45592,V22,32,A8,A61
45593,V28,33,A76,A98
45594,V27,76,A30,A64
45595,V9,98,A11,A33
45596,V7,38,A38,A66
45597,V13,90,A69,A91
45598,V10,95,A44,A45
45599,V3,47,A50,A94
45600,V9,25,A61,A80
45601,V10,71,A8,A65
45602,V8,99,A87,A99
45603,V19,65,A68,A85
45604,V21,59,A7,A31
45605,V7,96,A84,A87
45606,V20,28,A51,A72
45607,V12,93,A48,A92
45608,V8,98,A77,A91
45609,V16,99,A91,A97
45610,V11,71,A44,A77
45611,V23,53,A52,A60
45612,V25,43,A49,A79
45613,V5,63,A68,A77
45614,V14,24,A26,A78
45615,V17,59,A18,A63
45616,V27,28,A1,A27
45617,V4,83,A69,A90
45618,V19,50,A16,A25
45619,V11,89,A78,A86
45620,V14,65,A2,A16
45621,V13,54,A35,A51
45622,V10,40,A45,A79
45623,V5,93,A25,A92
45624,V18,78,A16,A47
45625,V3,77,A8,A64
45626,V29,26,A52,A66
45627,V14,77,A69,A71
45628,V21,58,A54,A72
45629,V5,82,A12,A88
45630,V16,88,A40,A42
45631,V15,63,A93,A95
45632,V13,56,A49,A96
45633,V20,22,A66,A92
45634,V9,57,A79,A91
45635,V6,94,A34,A51
45636,V9,75,A90,A91
45637,V8,72,A98,A99
45638,V9,38,A24,A67
45639,V6,30,A1,A34
45640,V8,26,A45,A51
45641,V23,64,A34,A89
45642,V9,84,A19,A31
45643,V6,38,A72,A88
45644,V12,44,A90,A93
45645,V16,83,A59,A86
45646,V13,97,A16,A66
45647,V13,52,A65,A96
45648,V1,21,A42,A52
45649,V24,69,A6,A31
45650,V24,47,A9,A22
45651,V18,56,A25,A98
45652,V26,76,A65,A88
45653,V14,68,A43,A97
45654,V22,78,A13,A78
45655,V8,67,A40,A49
45656,V10,42,A73,A77
45657,V6,63,A36,A68
45658,V9,82,A51,A59
45659,V14,38,A38,A54
45660,V18,28,A78,A94
45661,V27,94,A16,A37
45662,V1,43,A23,A89
45663,V16,45,A82,A83
45664,V18,20,A46,A74
45665,V22,34,A81,A98
45666,V7,21,A42,A74
45667,V27,47,A99,A100
45668,V20,30,A18,A54
45669,V14,81,A95,A100
45670,V26,22,A3,A74
45671,V18,83,A73,A89
45672,V13,85,A24,A49
45673,V2,48,A62,A70
45674,V21,82,A14,A59
45675,V23,93,A60,A76
45676,V24,87,A97,A98
45677,V16,82,A12,A56
45678,V4,22,A8,A33
45679,V8,82,A53,A96
45680,V28,80,A39,A51
45681,V28,62,A40,A52
45682,V17,48,A54,A92
45683,V16,87,A45,A81
45684,V21,54,A71,A86
45685,V3,80,A20,A23
45686,V27,75,A47,A100
45687,V8,30,A92,A98
45688,V25,44,A62,A64
45689,V16,38,A7,A30
45690,V25,39,A20,A93
45691,V26,67,A99,A100
45692,V18,97,A76,A97
45693,V30,46,A32,A63
45694,V23,64,A18,A64
45695,V14,41,A82,A83
45696,V25,47,A65,A95
45697,V11,69,A13,A58
45698,V19,33,A68,A69
45699,V25,65,A42,A51
45700,V23,88,A78,A85
45701,V9,40,A13,A81
45702,V26,37,A10,A50
45703,V6,93,A98,A99
45704,V11,71,A27,A45
45705,V3,60,A48,A86
45706,V11,37,A96,A100
45707,V22,27,A58,A87
45708,V15,49,A98,A99
45709,V17,22,A6,A40
45710,V14,55,A30,A79
45711,V20,36,A1,A59
45712,V29,24,A61,A86
45713,V14,30,A85,A92
45714,V29,62,A1,A23
45715,V19,46,A92,A96
45716,V8,21,A9,A38
45717,V17,62,A79,A89
45718,V21,95,A1,A93
45719,V4,30,A7,A62
45720,V9,85,A96,A98
45721,V11,49,A1,A49
45722,V5,73,A86,A88
45723,V3,33,A24,A28
45724,V9,20,A49,A50
45725,V8,60,A70,A82
45726,V29,73,A88,A95
45727,V26,95,A29,A79
45728,V12,42,A3,A83
45729,V27,23,A46,A81
45730,V6,21,A14,A90
45731,V13,27,A66,A81
45732,V10,49,A39,A99
45733,V6,57,A16,A89
45734,V10,98,A10,A38
45735,V30,80,A91,A93
45736,V13,64,A45,A60
45737,V1,32,A68,A88
45738,V20,75,A40,A65
45739,V29,93,A32,A96
45740,V26,82,A99,A100
45741,V11,35,A90,A97
45742,V4,67,A76,A84
45743,V6,88,A44,A76
45744,V9,22,A40,A81
45745,V19,96,A57,A65
45746,V21,84,A41,A84
45747,V5,51,A4,A69
45748,V3,51,A82,A85
45749,V19,74,A10,A74
45750,V12,84,A58,A93
45751,V18,33,A58,A70
45752,V21,83,A29,A68
45753,V6,36,A2,A79
45754,V6,60,A78,A82
45755,V8,37,A46,A47
45756,V12,34,A95,A97
45757,V17,41,A13,A36
45758,V9,29,A80,A98
45759,V16,64,A45,A84
45760,V7,56,A55,A79
45761,V5,37,A71,A91
45762,V25,49,A95,A96
45763,V26,26,A87,A94
45764,V18,77,A24,A50
45765,V25,59,A55,A59
45766,V27,87,A12,A78
45767,V16,24,A46,A80
45768,V5,72,A16,A43
45769,V29,83,A17,A62
45770,V7,43,A82,A84
45771,V12,46,A2,A49
45772,V27,34,A60,A89
45773,V23,91,A5,A58
45774,V12,85,A57,A58
45775,V20,92,A3,A62
45776,V3,52,A19,A93
45777,V14,87,A39,A59
45778,V11,35,A23,A25
45779,V15,47,A31,A61
45780,V11,67,A96,A97
45781,V17,88,A88,A89
45782,V3,97,A77,A89
45783,V23,84,A40,A81
45784,V24,81,A90,A95
45785,V10,27,A2,A22
45786,V24,69,A34,A39
45787,V26,96,A13,A28
45788,V18,63,A87,A91
45789,V7,98,A52,A75
45790,V26,33,A36,A51
45791,V21,95,A50,A96
45792,V15,65,A86,A94
45793,V27,79,A16,A52
45794,V10,37,A63,A85
45795,V4,42,A80,A98
45796,V23,94,A96,A97
45797,V17,65,A32,A44
45798,V26,46,A20,A62
45799,V6,53,A82,A88
45800,V29,68,A56,A87
45801,V26,38,A2,A59
45802,V9,71,A50,A58
45803,V18,67,A71,A74
45804,V1,42,A68,A99
45805,V20,98,A32,A41
45806,V27,37,A12,A72
45807,V15,79,A76,A84
45808,V16,78,A76,A82
45809,V21,40,A96,A99
45810,V19,26,A71,A94
45811,V23,93,A34,A51
45812,V28,93,A27,A31
45813,V17,81,A17,A96
45814,V3,67,A51,A57
45815,V19,45,A36,A69
45816,V5,99,A39,A94
45817,V13,22,A65,A80
45818,V3,28,A91,A100
45819,V26,90,A72,A84
45820,V19,35,A22,A68
45821,V29,48,A13,A78
45822,V28,60,A99,A100
45823,V15,32,A2,A40
45824,V24,61,A18,A43
45825,V25,42,A57,A70
45826,V8,25,A28,A29
45827,V25,44,A50,A66
45828,V1,61,A47,A96
45829,V30,71,A70,A87
45830,V13,21,A24,A35
45831,V13,40,A76,A80
45832,V29,87,A41,A49
45833,V16,29,A45,A76
45834,V19,34,A73,A88
45835,V29,82,A68,A69
45836,V27,63,A57,A83
45837,V12,38,A5,A76
45838,V26,30,A72,A93
45839,V14,77,A65,A80
45840,V27,61,A79,A95
45841,V17,71,A64,A70
45842,V18,52,A38,A88
45843,V6,57,A11,A71
45844,V4,89,A99,A100
45845,V10,25,A89,A98
45846,V15,64,A9,A46
45847,V8,54,A31,A40
45848,V17,48,A13,A77
45849,V23,37,A87,A93
45850,V1,68,A23,A78
45851,V23,90,A53,A61
45852,V25,31,A47,A57
45853,V21,36,A17,A47
45854,V1,88,A40,A84
45855,V18,65,A42,A70
45856,V8,42,A22,A97
45857,V3,99,A41,A74
45858,V9,22,A51,A54
45859,V23,30,A78,A86
45860,V12,60,A92,A100
45861,V13,33,A92,A98
45862,V5,77,A47,A79
45863,V3,51,A20,A95
45864,V15,75,A96,A99
45865,V22,98,A27,A63
45866,V4,89,A3,A13
45867,V11,27,A48,A77
45868,V27,50,A58,A95
45869,V6,68,A51,A93
45870,V4,61,A14,A84
45871,V11,34,A99,A100
45872,V24,40,A16,A25
45873,V30,27,A72,A75
45874,V11,43,A44,A51
45875,V26,41,A17,A53
45876,V17,68,A69,A94
45877,V12,56,A28,A100
45878,V21,21,A16,A39
45879,V24,49,A94,A98
45880,V29,92,A1,A86
45881,V24,78,A47,A71
45882,V21,81,A16,A77
45883,V17,65,A11,A69
45884,V16,92,A71,A78
45885,V3,61,A35,A94
45886,V29,59,A89,A94
45887,V3,83,A34,A72
45888,V6,47,A37,A92
45889,V12,65,A15,A51
45890,V30,82,A57,A84
45891,V28,90,A23,A72
45892,V10,39,A44,A46
45893,V3,84,A32,A65
45894,V7,77,A45,A83
45895,V11,26,A23,A46
45896,V19,60,A84,A93
45897,V29,48,A64,A79
45898,V13,53,A37,A81
45899,V27,48,A83,A99
45900,V7,48,A72,A78
45901,V20,56,A60,A97
45902,V15,53,A33,A78
45903,V9,95,A39,A50
45904,V21,56,A37,A76
45905,V23,53,A35,A59
45906,V1,91,A6,A32
45907,V22,72,A5,A52
45908,V10,52,A91,A99
45909,V16,30,A71,A78
45910,V24,87,A89,A95
45911,V5,65,A73,A82
45912,V16,21,A25,A94
45913,V1,27,A77,A100
45914,V13,69,A50,A57
45915,V22,40,A52,A70
45916,V26,48,A23,A29
45917,V22,65,A36,A84
45918,V10,55,A23,A26
45919,V22,48,A8,A85
45920,V30,63,A79,A100
45921,V6,48,A61,A73
45922,V29,71,A57,A74
45923,V16,66,A33,A77
45924,V6,85,A95,A100
45925,V24,28,A59,A89
45926,V2,28,A46,A91
45927,V25,22,A42,A60
45928,V7,30,A38,A62
45929,V30,21,A44,A76
45930,V10,37,A2,A40
45931,V19,97,A81,A100
45932,V13,56,A27,A73
45933,V25,92,A32,A98
45934,V9,85,A43,A45
45935,V19,34,A9,A63
45936,V28,31,A81,A83
45937,V2,74,A34,A52
45938,V24,60,A84,A99
45939,V9,37,A56,A87
45940,V14,90,A58,A67
45941,V25,67,A23,A32
45942,V3,48,A41,A45
45943,V21,49,A99,A100
45944,V30,91,A8,A14
45945,V21,63,A48,A60
45946,V19,77,A5,A95
45947,V14,22,A98,A100
45948,V1,33,A87,A99
45949,V21,62,A72,A81
45950,V12,74,A21,A57
45951,V3,67,A65,A86
45952,V2,93,A4,A79
45953,V19,56,A96,A99
45954,V4,58,A90,A94
45955,V9,74,A1,A68
45956,V7,82,A69,A82
45957,V18,47,A39,A60
45958,V10,81,A8,A56
45959,V10,74,A84,A95
45960,V16,80,A25,A53
45961,V1,28,A3,A22
45962,V12,64,A38,A44
45963,V1,37,A7,A17
45964,V30,47,A24,A65
45965,V5,71,A89,A97
45966,V10,94,A91,A99
45967,V16,83,A96,A97
45968,V9,36,A45,A92
45969,V7,78,A30,A98
45970,V20,46,A21,A99
45971,V23,58,A28,A71
45972,V13,30,A45,A66
45973,V24,96,A53,A84
45974,V15,70,A23,A53
45975,V2,94,A88,A95
45976,V26,67,A3,A52
45977,V2,73,A85,A97
45978,V12,49,A77,A81
45979,V4,62,A54,A80
45980,V8,68,A27,A36
45981,V21,40,A54,A86
45982,V19,20,A73,A76
45983,V1,76,A3,A54
45984,V21,97,A15,A21
45985,V5,61,A14,A56
45986,V26,77,A51,A94
45987,V13,20,A71,A80
45988,V3,32,A87,A93
45989,V16,98,A18,A31
45990,V23,28,A63,A80
45991,V19,78,A60,A88
45992,V24,39,A82,A83
45993,V3,25,A94,A96
45994,V12,69,A49,A65
45995,V18,83,A99,A100
45996,V17,89,A46,A56
45997,V16,87,A46,A91
45998,V16,43,A52,A79
45999,V17,67,A25,A59
46000,V9,83,A66,A82
46001,V21,65,A11,A70
46002,V17,82,A21,A76
46003,V19,35,A71,A83
46004,V26,49,A14,A48
46005,V25,63,A41,A82
46006,V23,51,A19,A55
46007,V30,77,A38,A47
46008,V20,49,A32,A38
46009,V12,79,A6,A42
46010,V9,72,A89,A90
46011,V29,47,A11,A51
46012,V25,28,A17,A36
46013,V8,60,A35,A43
46014,V17,44,A9,A24
46015,V10,71,A60,A83
46016,V6,29,A84,A85
46017,V25,93,A32,A85
46018,V27,74,A17,A34
46019,V1,52,A51,A62
46020,V16,81,A88,A94
46021,V17,38,A75,A77
46022,V29,31,A72,A84
46023,V5,47,A18,A91
46024,V22,74,A10,A14
46025,V19,42,A11,A95
46026,V30,88,A90,A97
46027,V5,99,A31,A39
46028,V12,83,A42,A51
46029,V4,93,A14,A96
46030,V13,91,A43,A50
46031,V9,20,A4,A53
46032,V8,62,A81,A85
46033,V14,53,A99,A100
46034,V18,99,A14,A70
46035,V12,72,A57,A86
46036,V30,77,A11,A71
46037,V6,76,A40,A51
46038,V2,73,A52,A72
46039,V7,49,A12,A66
46040,V24,90,A42,A65
46041,V11,72,A49,A63
46042,V17,71,A33,A50
46043,V6,74,A99,A100
46044,V28,27,A46,A89
46045,V15,95,A49,A75
46046,V25,43,A34,A70
46047,V21,68,A18,A46
46048,V6,57,A90,A99
46049,V11,86,A20,A68
46050,V18,86,A89,A99
46051,V26,40,A34,A50
46052,V2,53,A72,A88
46053,V10,59,A37,A48
46054,V27,94,A24,A99
46055,V23,32,A45,A84
46056,V2,64,A1,A59
46057,V9,99,A42,A66
46058,V21,61,A82,A94
46059,V15,37,A86,A94
46060,V29,61,A95,A98
46061,V10,61,A4,A10
46062,V5,65,A53,A89
46063,V15,93,A28,A84
46064,V3,87,A26,A89
46065,V21,58,A11,A79
46066,V6,77,A29,A71
46067,V12,83,A86,A90
46068,V16,29,A14,A44
46069,V29,57,A81,A87
46070,V26,76,A62,A99
46071,V7,82,A28,A36
46072,V27,33,A31,A69
46073,V20,87,A79,A90
46074,V25,30,A96,A98
46075,V5,48,A83,A93
46076,V28,60,A34,A47
46077,V3,69,A77,A93
46078,V19,44,A83,A85
46079,V3,65,A38,A52
46080,V10,98,A84,A91
46081,V16,23,A3,A69
46082,V6,46,A19,A64
46083,V27,82,A3,A23
46084,V2,43,A81,A95
46085,V27,23,A24,A31
46086,V2,30,A21,A47
46087,V19,33,A64,A75
46088,V6,85,A36,A66
46089,V1,64,A90,A94
46090,V8,88,A69,A76
46091,V21,38,A54,A78
46092,V2,71,A81,A83
46093,V14,57,A62,A77
46094,V9,83,A74,A89
46095,V23,27,A4,A10
46096,V28,50,A42,A51
46097,V17,72,A82,A94
46098,V3,91,A31,A57
46099,V5,94,A63,A94
46100,V20,40,A35,A56
46101,V3,43,A46,A89
46102,V21,95,A64,A82
46103,V27,47,A60,A99
46104,V8,69,A39,A85
46105,V12,26,A40,A60
46106,V2,66,A66,A67
46107,V14,51,A92,A97
46108,V27,38,A88,A96
46109,V10,52,A80,A92
46110,V19,82,A12,A65
46111,V24,30,A51,A67
46112,V2,33,A34,A49
46113,V21,50,A35,A78
46114,V18,73,A35,A91
46115,V8,41,A8,A96
46116,V23,93,A25,A38
46117,V14,47,A37,A76
46118,V21,67,A81,A97
46119,V30,64,A17,A77
46120,V26,85,A39,A93
46121,V3,57,A84,A92
46122,V18,96,A30,A99
46123,V12,42,A39,A71
46124,V6,37,A98,A100
46125,V24,82,A43,A59
46126,V8,85,A94,A95
46127,V16,99,A93,A100
46128,V4,22,A18,A95
46129,V20,91,A59,A74
46130,V25,80,A53,A58
46131,V7,65,A68,A95
46132,V17,66,A94,A96
46133,V10,81,A16,A94
46134,V9,84,A44,A81
46135,V7,31,A57,A98
46136,V6,27,A94,A95
46137,V26,58,A42,A95
46138,V27,80,A34,A68
46139,V29,51,A72,A100
46140,V29,89,A73,A98
46141,V13,38,A68,A94
46142,V26,49,A72,A79
46143,V5,67,A28,A57
46144,V30,44,A56,A70
46145,V14,69,A86,A97
46146,V14,57,A3,A20
46147,V30,90,A85,A94
46148,V19,92,A23,A24
46149,V17,68,A5,A39
46150,V6,71,A87,A98
46151,V29,95,A52,A79
46152,V29,38,A63,A76
46153,V16,86,A5,A7
46154,V11,79,A6,A38
46155,V2,40,A16,A95
46156,V7,78,A36,A72
46157,V6,22,A41,A79
46158,V21,47,A43,A51
46159,V8,36,A67,A71
46160,V27,28,A69,A73
46161,V6,23,A50,A59
46162,V8,51,A54,A79
46163,V19,64,A48,A50
46164,V29,89,A17,A72
46165,V22,51,A59,A71
46166,V27,81,A87,A97
46167,V20,54,A82,A99
46168,V22,79,A89,A93
46169,V15,34,A10,A84
46170,V28,86,A4,A37
46171,V24,54,A46,A86
46172,V21,65,A26,A40
46173,V21,45,A9,A29
46174,V29,69,A50,A83
46175,V9,94,A54,A94
46176,V19,79,A13,A34
46177,V13,81,A1,A2
46178,V27,21,A82,A89
46179,V2,70,A99,A100
46180,V29,92,A26,A80
46181,V17,56,A91,A99
46182,V5,24,A10,A50
46183,V1,24,A7,A24
46184,V17,63,A71,A100
46185,V5,42,A74,A89
46186,V21,20,A73,A96
46187,V24,61,A73,A97
46188,V21,89,A24,A92
46189,V24,93,A90,A97
46190,V5,54,A91,A95
46191,V22,70,A38,A63
46192,V21,59,A6,A8
46193,V4,75,A34,A73
46194,V21,97,A85,A99
46195,V18,21,A91,A95
46196,V11,58,A18,A44
46197,V11,46,A37,A62
46198,V11,83,A95,A96
46199,V8,36,A37,A81
46200,V8,43,A99,A100
46201,V28,83,A12,A71
46202,V13,97,A2,A83
46203,V1,70,A9,A73
46204,V17,74,A50,A100
46205,V16,60,A27,A42
46206,V13,78,A4,A52
46207,V6,25,A4,A40
46208,V15,74,A96,A98
46209,V29,29,A89,A93
46210,V1,96,A30,A72
