Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
5925,V1,94,A38,A40
5926,V1,30,A2,A17
5927,V6,81,A14,A37
5928,V10,56,A14,A17
5929,V2,91,A7,A10
5930,V6,68,A39,A43
5931,V7,82,A25,A34
5932,V5,88,A34,A44
5933,V9,97,A47,A48
5934,V8,98,A23,A29
5935,V8,98,A19,A30
5936,V7,49,A16,A23
5937,V10,42,A31,A49
5938,V9,84,A47,A50
5939,V1,23,A7,A24
5940,V6,39,A29,A45
5941,V5,62,A11,A34
5942,V10,56,A38,A43
5943,V1,93,A37,A49
5944,V10,28,A42,A48
5945,V2,59,A24,A46
5946,V2,61,A46,A49
5947,V5,74,A6,A7
5948,V5,21,A7,A21
5949,V2,31,A25,A26
5950,V3,59,A16,A23
5951,V10,21,A32,A33
5952,V1,29,A44,A48
5953,V5,88,A27,A44
5954,V8,48,A36,A39
5955,V1,52,A11,A44
5956,V3,37,A6,A36
5957,V8,55,A43,A44
5958,V5,38,A44,A45
5959,V10,66,A46,A49
5960,V2,69,A45,A47
5961,V6,45,A23,A46
5962,V9,87,A49,A50
5963,V3,27,A19,A38
5964,V9,97,A30,A33
5965,V5,70,A21,A35
5966,V7,77,A2,A18
5967,V2,79,A8,A43
5968,V4,37,A40,A46
5969,V10,27,A12,A40
5970,V9,83,A48,A49
5971,V4,97,A10,A35
5972,V9,69,A31,A36
5973,V4,27,A3,A4
5974,V10,26,A4,A27
5975,V7,52,A42,A50
5976,V3,64,A37,A44
5977,V8,43,A2,A6
5978,V1,84,A17,A32
5979,V3,38,A46,A50
5980,V2,88,A15,A42
5981,V9,74,A37,A41
5982,V8,50,A6,A7
5983,V2,38,A3,A39
5984,V2,54,A31,A49
5985,V3,92,A14,A26
5986,V4,46,A42,A49
5987,V7,65,A32,A48
5988,V4,68,A29,A48
5989,V2,38,A37,A43
5990,V6,61,A8,A29
5991,V9,64,A17,A23
5992,V5,31,A43,A46
5993,V5,91,A14,A22
5994,V9,33,A37,A50
5995,V2,66,A22,A46
5996,V9,78,A8,A19
5997,V3,25,A40,A47
5998,V7,22,A35,A46
5999,V9,60,A38,A47
6000,V7,72,A29,A45
6001,V6,30,A2,A44
6002,V1,74,A10,A12
6003,V1,41,A43,A46
6004,V4,89,A8,A39
6005,V6,97,A46,A49
6006,V8,42,A49,A50
6007,V2,41,A11,A23
6008,V2,87,A17,A22
6009,V5,54,A27,A50
6010,V8,29,A37,A38
6011,V4,59,A31,A48
6012,V1,28,A28,A30
6013,V10,31,A37,A39
6014,V3,57,A21,A32
6015,V1,43,A12,A48
6016,V10,45,A36,A44
6017,V8,93,A9,A31
6018,V4,46,A11,A23
6019,V10,61,A14,A16
6020,V7,39,A4,A16
6021,V9,31,A14,A25
6022,V10,43,A48,A49
6023,V7,33,A14,A34
6024,V5,36,A11,A17
6025,V7,29,A46,A48
6026,V6,43,A6,A34
6027,V10,23,A34,A42
6028,V9,42,A30,A40
6029,V1,98,A41,A44
6030,V9,78,A40,A44
6031,V7,86,A38,A46
6032,V1,96,A25,A33
6033,V1,75,A29,A43
6034,V1,75,A17,A45
6035,V7,48,A28,A49
6036,V2,96,A22,A32
6037,V10,36,A43,A45
6038,V9,43,A35,A50
6039,V10,67,A36,A39
6040,V4,99,A3,A34
6041,V3,45,A19,A20
6042,V2,50,A36,A48
6043,V3,38,A14,A38
6044,V1,70,A30,A38
6045,V10,37,A10,A13
6046,V4,23,A42,A46
6047,V8,33,A18,A50
6048,V4,75,A1,A6
6049,V1,36,A2,A48
6050,V5,22,A43,A50
6051,V2,75,A34,A44
6052,V1,38,A23,A45
6053,V1,30,A9,A36
6054,V5,20,A18,A32
6055,V7,58,A22,A23
6056,V10,22,A7,A22
6057,V1,96,A4,A7
6058,V5,86,A16,A43
6059,V5,36,A2,A36
6060,V9,71,A13,A49
6061,V4,71,A31,A47
6062,V8,24,A46,A49
6063,V2,88,A4,A34
6064,V9,45,A10,A46
6065,V6,63,A44,A49
6066,V5,77,A46,A49
6067,V2,47,A10,A39
6068,V7,88,A31,A50
6069,V10,28,A23,A41
6070,V3,33,A23,A25
6071,V5,62,A21,A41
6072,V3,75,A17,A50
6073,V7,49,A1,A43
6074,V6,38,A39,A42
6075,V5,24,A26,A37
6076,V10,32,A21,A32
6077,V10,29,A34,A49
6078,V8,60,A8,A43
6079,V7,96,A31,A44
6080,V4,39,A27,A31
6081,V2,33,A45,A50
6082,V7,58,A15,A29
6083,V1,53,A29,A30
6084,V6,93,A15,A41
6085,V10,86,A16,A47
6086,V5,65,A13,A23
6087,V6,91,A26,A27
6088,V2,31,A31,A39
6089,V7,75,A32,A35
6090,V6,45,A1,A32
6091,V10,75,A9,A35
6092,V8,39,A29,A30
6093,V5,23,A16,A22
6094,V6,29,A29,A31
6095,V4,30,A11,A49
6096,V6,79,A8,A47
6097,V8,68,A32,A38
6098,V8,41,A7,A21
6099,V6,41,A8,A9
6100,V7,79,A7,A17
6101,V4,25,A4,A21
6102,V5,49,A19,A36
6103,V5,28,A30,A43
6104,V6,81,A43,A48
6105,V6,63,A25,A37
6106,V7,33,A41,A42
6107,V6,97,A4,A26
6108,V4,65,A42,A48
6109,V3,41,A30,A40
6110,V1,73,A4,A24
6111,V6,74,A26,A38
6112,V10,83,A31,A45
6113,V5,32,A21,A47
6114,V1,54,A33,A41
6115,V4,24,A16,A48
6116,V3,29,A23,A30
6117,V7,29,A33,A34
6118,V8,69,A38,A43
6119,V4,63,A12,A23
6120,V6,79,A19,A42
6121,V7,73,A17,A42
6122,V7,30,A23,A29
6123,V1,80,A25,A48
6124,V2,56,A46,A47
6125,V8,31,A19,A26
6126,V3,35,A38,A49
6127,V10,72,A1,A47
6128,V1,97,A10,A12
6129,V10,23,A48,A49
6130,V2,41,A37,A44
6131,V3,66,A5,A27
6132,V4,98,A2,A26
6133,V6,23,A25,A34
6134,V6,98,A32,A40
6135,V2,36,A10,A29
6136,V4,84,A35,A39
6137,V3,60,A5,A12
6138,V1,70,A8,A27
6139,V10,31,A24,A30
6140,V1,85,A22,A43
6141,V10,34,A32,A35
6142,V3,20,A4,A37
6143,V9,49,A23,A44
6144,V3,23,A31,A33
6145,V1,58,A18,A43
6146,V4,45,A26,A28
6147,V8,23,A32,A35
6148,V9,97,A38,A39
6149,V2,58,A36,A39
6150,V10,51,A36,A39
6151,V4,30,A35,A43
6152,V4,91,A43,A47
6153,V6,99,A47,A48
6154,V10,79,A36,A39
6155,V5,59,A2,A11
6156,V10,42,A38,A50
6157,V8,87,A37,A47
6158,V4,81,A1,A39
6159,V1,61,A9,A14
6160,V2,96,A28,A48
6161,V2,43,A27,A39
6162,V8,34,A6,A22
6163,V6,92,A27,A31
6164,V10,74,A28,A40
6165,V5,44,A30,A34
6166,V2,45,A20,A49
6167,V1,29,A25,A45
6168,V7,39,A24,A50
6169,V7,67,A20,A28
6170,V7,63,A9,A26
6171,V5,56,A26,A34
6172,V6,67,A29,A31
6173,V7,80,A43,A47
6174,V6,60,A39,A44
6175,V6,75,A1,A44
6176,V3,51,A25,A49
6177,V3,96,A15,A31
6178,V8,51,A22,A37
6179,V10,59,A33,A47
6180,V7,63,A17,A24
6181,V2,35,A1,A33
6182,V8,85,A44,A47
6183,V10,85,A28,A45
6184,V2,65,A29,A42
6185,V1,74,A41,A48
6186,V7,54,A6,A44
6187,V7,57,A26,A29
6188,V8,60,A40,A43
6189,V10,66,A29,A37
6190,V10,82,A31,A39
6191,V3,73,A43,A50
6192,V8,35,A32,A48
6193,V1,24,A31,A50
6194,V10,29,A33,A37
6195,V6,52,A32,A50
6196,V1,89,A41,A42
6197,V2,35,A27,A49
6198,V1,60,A22,A45
6199,V9,25,A28,A49
6200,V2,72,A37,A41
6201,V3,80,A39,A40
6202,V3,80,A4,A14
6203,V8,86,A7,A49
6204,V1,34,A46,A49
6205,V3,75,A12,A29
6206,V5,59,A6,A38
6207,V4,65,A22,A40
6208,V7,94,A32,A39
6209,V1,61,A4,A41
6210,V8,60,A11,A30
6211,V10,89,A37,A47
6212,V4,28,A1,A36
6213,V4,23,A13,A36
6214,V2,38,A6,A37
6215,V9,52,A27,A43
6216,V8,61,A48,A50
6217,V10,60,A18,A27
6218,V4,62,A6,A44
6219,V9,50,A4,A42
6220,V7,64,A3,A5
6221,V7,54,A49,A50
6222,V3,63,A35,A40
6223,V4,34,A29,A38
6224,V6,82,A49,A50
6225,V3,83,A20,A37
6226,V10,63,A45,A47
6227,V10,98,A5,A8
6228,V2,30,A47,A48
6229,V2,57,A22,A41
6230,V6,64,A24,A28
6231,V3,79,A31,A36
6232,V1,64,A37,A41
6233,V10,26,A39,A48
6234,V10,64,A41,A49
6235,V8,42,A7,A50
6236,V2,45,A33,A40
6237,V1,99,A7,A15
6238,V10,97,A15,A43
6239,V7,32,A2,A23
6240,V4,68,A6,A46
6241,V6,81,A40,A47
6242,V6,48,A48,A49
6243,V7,87,A37,A40
6244,V2,41,A10,A24
6245,V3,55,A28,A29
6246,V6,46,A9,A16
6247,V9,71,A42,A47
6248,V1,23,A28,A32
6249,V3,91,A10,A23
6250,V8,97,A27,A36
6251,V3,72,A25,A40
6252,V2,99,A12,A30
6253,V7,25,A21,A24
6254,V10,50,A32,A41
6255,V5,26,A39,A50
6256,V7,72,A18,A28
6257,V1,36,A35,A48
6258,V4,37,A20,A31
6259,V3,54,A40,A45
6260,V4,67,A19,A28
6261,V8,46,A1,A34
6262,V10,61,A19,A36
6263,V9,81,A9,A43
6264,V8,87,A49,A50
6265,V3,94,A1,A49
6266,V4,40,A6,A36
6267,V1,73,A34,A42
6268,V2,71,A21,A46
6269,V8,73,A43,A48
6270,V9,55,A17,A33
6271,V1,83,A31,A36
6272,V7,86,A7,A13
6273,V9,27,A7,A32
6274,V2,67,A9,A35
6275,V9,21,A49,A50
6276,V10,53,A49,A50
6277,V7,72,A26,A43
6278,V1,31,A3,A11
6279,V3,33,A36,A43
6280,V1,75,A28,A45
6281,V5,25,A10,A37
6282,V6,31,A3,A15
6283,V6,64,A20,A25
6284,V4,99,A14,A48
6285,V6,56,A8,A50
6286,V6,50,A16,A45
6287,V3,50,A8,A11
6288,V3,57,A42,A48
6289,V2,83,A39,A50
6290,V1,84,A30,A33
6291,V7,47,A49,A50
6292,V1,63,A3,A7
6293,V7,49,A11,A35
6294,V6,48,A18,A23
6295,V9,42,A39,A43
6296,V7,45,A12,A18
6297,V10,30,A48,A50
6298,V3,62,A16,A30
6299,V10,29,A23,A31
6300,V10,20,A36,A40
6301,V10,36,A19,A48
6302,V5,82,A34,A50
6303,V8,55,A23,A50
6304,V8,42,A43,A49
6305,V10,79,A17,A39
6306,V5,88,A10,A41
6307,V6,29,A15,A23
6308,V9,61,A28,A32
6309,V8,31,A13,A27
6310,V5,88,A38,A39
6311,V4,61,A9,A47
6312,V4,26,A29,A33
6313,V1,77,A6,A49
6314,V9,94,A19,A43
6315,V3,69,A30,A37
6316,V2,86,A40,A49
6317,V2,94,A19,A32
6318,V9,90,A12,A24
6319,V4,27,A40,A41
6320,V9,39,A33,A48
6321,V7,67,A34,A45
6322,V5,75,A9,A27
6323,V3,63,A20,A32
6324,V1,57,A16,A30
6325,V9,37,A36,A44
6326,V10,68,A49,A50
6327,V7,66,A15,A28
6328,V2,69,A11,A30
6329,V10,95,A24,A47
6330,V7,24,A10,A42
6331,V8,53,A34,A48
6332,V8,58,A47,A48
6333,V10,51,A8,A22
6334,V4,79,A43,A45
6335,V7,31,A29,A39
6336,V9,77,A18,A44
6337,V4,46,A42,A45
6338,V6,27,A31,A49
6339,V6,86,A15,A34
6340,V6,26,A39,A40
6341,V10,25,A44,A49
6342,V2,83,A42,A50
6343,V1,83,A33,A39
6344,V10,60,A25,A50
6345,V7,85,A27,A47
6346,V1,26,A4,A30
6347,V7,47,A46,A49
6348,V7,53,A25,A45
6349,V4,83,A27,A33
6350,V3,68,A11,A23
6351,V1,53,A39,A48
6352,V3,97,A34,A44
6353,V6,40,A27,A44
6354,V8,37,A45,A46
6355,V8,61,A19,A26
6356,V5,36,A47,A48
6357,V5,45,A4,A47
6358,V10,77,A6,A16
6359,V2,24,A31,A33
6360,V7,77,A27,A45
6361,V4,59,A46,A49
6362,V1,48,A48,A50
6363,V1,60,A38,A40
6364,V7,47,A45,A48
6365,V1,97,A35,A36
6366,V6,69,A16,A48
6367,V6,83,A20,A46
6368,V7,31,A37,A49
6369,V1,99,A1,A5
6370,V1,93,A16,A30
6371,V5,58,A3,A46
6372,V10,77,A21,A25
6373,V6,26,A29,A42
6374,V5,78,A19,A46
6375,V9,30,A4,A45
6376,V1,25,A5,A34
6377,V2,47,A21,A39
6378,V9,71,A41,A47
6379,V2,99,A23,A28
6380,V4,86,A23,A37
6381,V2,71,A7,A50
6382,V9,37,A35,A43
6383,V1,52,A38,A43
6384,V10,38,A21,A30
6385,V4,95,A40,A49
6386,V6,98,A44,A46
6387,V3,56,A25,A27
6388,V8,48,A23,A48
6389,V3,48,A20,A36
6390,V6,43,A28,A47
6391,V2,92,A2,A48
6392,V6,85,A20,A31
6393,V2,65,A37,A39
6394,V1,41,A33,A38
6395,V3,95,A9,A21
6396,V9,34,A4,A23
6397,V3,21,A1,A18
6398,V9,83,A35,A49
6399,V7,96,A47,A49
6400,V7,72,A17,A25
6401,V5,34,A23,A42
6402,V9,55,A7,A36
6403,V7,97,A9,A48
6404,V10,25,A16,A20
6405,V9,84,A41,A43
6406,V9,47,A18,A38
6407,V7,35,A12,A21
6408,V3,87,A30,A31
6409,V6,94,A34,A40
6410,V3,27,A27,A31
6411,V4,50,A9,A12
6412,V10,97,A17,A29
6413,V9,83,A37,A44
6414,V3,78,A25,A44
6415,V1,30,A34,A40
6416,V5,76,A6,A15
6417,V6,63,A1,A33
6418,V3,62,A42,A50
6419,V7,57,A46,A47
6420,V6,92,A1,A47
6421,V8,39,A28,A34
6422,V9,47,A45,A47
6423,V8,52,A26,A44
6424,V10,52,A46,A48
6425,V4,79,A23,A40
6426,V8,79,A49,A50
6427,V7,22,A25,A41
6428,V4,45,A27,A36
6429,V7,36,A44,A45
6430,V4,90,A38,A41
6431,V6,32,A3,A23
6432,V6,70,A44,A47
6433,V9,27,A21,A27
6434,V3,79,A49,A50
6435,V4,77,A7,A12
6436,V10,65,A19,A31
6437,V1,98,A49,A50
6438,V4,47,A36,A50
6439,V1,53,A43,A47
6440,V7,33,A7,A8
6441,V4,53,A26,A33
6442,V4,67,A46,A50
6443,V8,26,A16,A35
6444,V1,29,A21,A32
6445,V10,24,A12,A47
6446,V2,43,A8,A47
6447,V2,48,A35,A41
6448,V3,94,A7,A47
6449,V3,50,A16,A18
6450,V7,94,A20,A24
6451,V5,51,A13,A32
6452,V3,61,A28,A32
6453,V4,91,A7,A27
6454,V5,33,A8,A18
6455,V5,56,A6,A14
6456,V1,41,A46,A49
6457,V5,75,A34,A46
6458,V5,37,A27,A47
6459,V10,70,A35,A50
6460,V10,90,A43,A44
6461,V4,96,A21,A39
6462,V8,42,A36,A37
6463,V10,45,A45,A46
6464,V3,34,A16,A35
6465,V8,97,A19,A41
6466,V8,48,A32,A38
6467,V6,84,A12,A49
6468,V7,25,A10,A16
6469,V4,37,A43,A45
6470,V5,80,A10,A19
6471,V1,98,A17,A49
6472,V7,78,A22,A26
6473,V9,42,A14,A26
6474,V8,58,A20,A45
6475,V4,37,A21,A38
6476,V7,55,A48,A50
6477,V9,61,A21,A31
6478,V7,56,A22,A47
6479,V4,41,A48,A49
6480,V4,35,A43,A44
6481,V8,77,A15,A25
6482,V3,72,A18,A33
6483,V6,64,A43,A44
6484,V5,50,A35,A39
6485,V4,41,A49,A50
6486,V1,61,A38,A50
6487,V3,57,A42,A50
6488,V1,51,A31,A35
6489,V6,26,A9,A44
6490,V9,56,A1,A5
6491,V8,73,A2,A13
6492,V5,56,A3,A15
6493,V1,26,A28,A50
6494,V5,86,A14,A17
6495,V9,35,A32,A38
6496,V6,78,A11,A36
6497,V10,94,A4,A50
6498,V4,96,A32,A46
6499,V5,64,A3,A44
6500,V5,88,A39,A48
6501,V6,60,A43,A44
6502,V4,31,A7,A48
6503,V8,33,A12,A28
6504,V3,20,A27,A34
6505,V10,68,A11,A13
6506,V3,53,A46,A50
6507,V10,46,A21,A41
6508,V6,58,A23,A28
6509,V6,20,A36,A41
6510,V4,45,A34,A42
6511,V3,28,A15,A26
6512,V9,84,A6,A9
6513,V3,90,A36,A39
6514,V8,45,A32,A45
6515,V3,38,A42,A48
6516,V10,92,A28,A47
6517,V6,99,A14,A27
6518,V10,53,A45,A50
6519,V1,42,A11,A23
6520,V8,41,A23,A36
6521,V5,71,A6,A36
6522,V10,69,A32,A47
6523,V1,44,A19,A28
6524,V5,87,A14,A28
6525,V10,72,A24,A46
6526,V6,28,A12,A21
6527,V4,81,A33,A46
6528,V8,30,A38,A46
6529,V5,91,A38,A44
6530,V3,55,A35,A48
6531,V8,20,A20,A35
6532,V6,51,A14,A17
6533,V1,67,A46,A50
6534,V4,64,A40,A50
6535,V6,67,A11,A42
6536,V9,83,A14,A33
6537,V4,48,A46,A50
6538,V3,51,A49,A50
6539,V4,71,A47,A50
6540,V5,25,A14,A25
6541,V8,91,A3,A12
6542,V7,97,A41,A49
6543,V7,61,A15,A21
6544,V6,98,A49,A50
6545,V9,49,A33,A47
6546,V10,82,A48,A49
6547,V5,55,A17,A37
6548,V5,32,A34,A39
6549,V7,53,A33,A43
6550,V4,30,A34,A44
6551,V5,48,A34,A43
6552,V5,76,A31,A45
6553,V2,45,A22,A47
6554,V7,55,A10,A45
6555,V1,93,A21,A39
6556,V4,88,A6,A37
6557,V3,99,A39,A48
6558,V9,98,A42,A43
6559,V8,36,A2,A34
6560,V7,67,A13,A47
6561,V10,45,A44,A50
6562,V8,69,A6,A17
6563,V2,85,A36,A38
6564,V1,88,A13,A31
6565,V5,81,A2,A18
6566,V10,31,A8,A30
6567,V6,23,A8,A35
6568,V1,93,A39,A43
6569,V2,23,A9,A17
6570,V6,21,A8,A18
6571,V9,97,A26,A50
6572,V2,84,A28,A31
6573,V10,27,A10,A50
6574,V7,65,A33,A36
6575,V1,79,A31,A36
6576,V8,28,A14,A48
6577,V10,94,A30,A37
6578,V6,54,A47,A50
6579,V6,20,A5,A43
6580,V2,64,A6,A49
6581,V9,40,A3,A13
6582,V9,38,A26,A37
6583,V9,84,A41,A46
6584,V10,49,A4,A39
6585,V4,67,A8,A27
6586,V5,99,A4,A44
6587,V8,79,A39,A48
6588,V8,88,A22,A49
6589,V5,82,A35,A38
6590,V4,68,A23,A33
6591,V3,38,A3,A43
6592,V4,35,A4,A30
6593,V6,32,A6,A42
6594,V5,70,A13,A42
6595,V5,22,A40,A46
6596,V1,48,A45,A49
6597,V3,27,A48,A50
6598,V1,29,A46,A49
6599,V8,22,A48,A49
6600,V3,49,A4,A42
6601,V1,44,A10,A31
6602,V4,97,A42,A50
6603,V3,71,A6,A13
6604,V7,44,A3,A23
6605,V3,35,A25,A30
6606,V1,35,A25,A41
6607,V6,68,A12,A19
6608,V1,99,A47,A50
6609,V5,45,A15,A36
6610,V8,45,A45,A50
6611,V2,67,A35,A41
6612,V8,70,A48,A49
6613,V10,47,A3,A19
6614,V8,95,A22,A40
6615,V6,37,A45,A48
6616,V8,98,A34,A48
6617,V10,25,A11,A22
6618,V8,56,A12,A31
6619,V10,23,A18,A27
6620,V7,28,A25,A44
6621,V6,80,A23,A40
6622,V3,82,A20,A33
6623,V3,72,A31,A39
6624,V6,46,A2,A14
6625,V2,82,A48,A50
6626,V8,71,A46,A48
6627,V8,98,A36,A37
6628,V5,73,A28,A35
6629,V7,20,A26,A50
6630,V1,88,A8,A43
6631,V10,52,A13,A17
6632,V5,89,A8,A12
6633,V1,71,A37,A42
6634,V1,66,A31,A38
6635,V6,97,A10,A25
6636,V2,24,A3,A13
6637,V2,47,A10,A38
6638,V4,63,A28,A31
6639,V5,26,A29,A31
6640,V9,78,A31,A48
6641,V9,49,A33,A50
6642,V3,58,A32,A44
6643,V9,98,A46,A49
6644,V2,55,A2,A15
6645,V3,62,A39,A43
6646,V7,28,A1,A31
6647,V6,31,A21,A50
6648,V2,46,A5,A35
6649,V2,32,A40,A45
6650,V4,72,A32,A45
6651,V9,92,A17,A20
6652,V6,96,A40,A45
6653,V8,85,A12,A50
6654,V5,85,A47,A49
6655,V1,73,A12,A47
6656,V9,90,A35,A39
6657,V2,71,A30,A33
6658,V8,68,A11,A24
6659,V5,53,A32,A37
6660,V4,39,A6,A9
6661,V1,47,A22,A49
6662,V3,80,A12,A46
6663,V10,64,A40,A44
6664,V7,76,A2,A45
6665,V10,34,A38,A41
6666,V10,33,A12,A23
6667,V8,64,A8,A14
6668,V6,24,A19,A43
6669,V8,28,A46,A49
6670,V5,62,A48,A49
6671,V9,27,A15,A29
6672,V3,79,A41,A45
6673,V6,57,A39,A48
6674,V4,69,A41,A46
6675,V4,25,A48,A50
6676,V9,93,A38,A49
6677,V3,29,A7,A38
6678,V2,94,A37,A40
6679,V10,83,A21,A41
6680,V4,67,A43,A46
6681,V7,82,A36,A46
6682,V1,87,A40,A42
6683,V4,56,A27,A28
6684,V9,35,A30,A50
6685,V8,34,A36,A48
6686,V3,96,A20,A43
6687,V8,45,A29,A47
6688,V3,36,A29,A44
6689,V8,38,A23,A42
6690,V7,32,A21,A39
6691,V1,70,A18,A37
6692,V10,64,A18,A49
6693,V9,65,A29,A31
6694,V4,77,A27,A29
6695,V5,56,A22,A30
6696,V3,95,A42,A44
6697,V6,65,A20,A31
6698,V7,23,A23,A44
6699,V10,71,A13,A17
6700,V2,40,A38,A41
6701,V9,75,A25,A45
6702,V4,23,A45,A50
6703,V6,77,A17,A31
6704,V5,46,A3,A12
6705,V4,45,A27,A32
6706,V9,89,A22,A44
6707,V10,33,A43,A44
6708,V7,94,A23,A39
6709,V6,60,A35,A43
6710,V3,42,A31,A34
6711,V1,51,A33,A48
6712,V3,90,A42,A45
6713,V9,97,A7,A21
6714,V8,62,A31,A41
6715,V2,88,A26,A43
6716,V4,57,A37,A41
6717,V1,96,A40,A41
6718,V4,86,A25,A41
6719,V2,37,A5,A7
6720,V7,57,A23,A36
6721,V8,69,A45,A49
6722,V2,70,A49,A50
6723,V1,90,A37,A47
6724,V4,87,A27,A49
6725,V1,78,A14,A49
6726,V5,40,A46,A47
6727,V7,88,A49,A50
6728,V8,40,A11,A32
6729,V10,29,A5,A50
6730,V5,57,A13,A18
6731,V3,20,A36,A40
6732,V4,60,A7,A48
6733,V4,40,A36,A48
6734,V7,92,A10,A35
6735,V1,26,A38,A41
6736,V7,58,A12,A23
6737,V4,69,A43,A44
6738,V7,49,A7,A33
6739,V5,72,A20,A43
6740,V8,57,A24,A49
6741,V10,81,A6,A11
6742,V3,35,A43,A49
6743,V1,91,A40,A46
6744,V1,96,A41,A44
6745,V4,20,A45,A49
6746,V2,31,A28,A30
6747,V2,58,A22,A30
6748,V8,92,A23,A36
6749,V1,29,A9,A43
6750,V9,40,A47,A48
6751,V4,87,A28,A36
6752,V8,98,A12,A47
6753,V4,53,A41,A45
6754,V10,36,A32,A41
6755,V5,34,A31,A49
6756,V6,88,A48,A50
6757,V1,96,A8,A12
6758,V3,86,A11,A28
6759,V4,38,A3,A16
6760,V6,57,A9,A15
6761,V6,72,A30,A40
6762,V2,95,A11,A43
6763,V5,33,A27,A39
6764,V2,23,A45,A49
6765,V6,29,A27,A28
6766,V4,66,A16,A38
6767,V4,77,A36,A44
6768,V6,25,A6,A39
6769,V3,85,A16,A26
6770,V8,83,A3,A14
6771,V3,78,A2,A49
6772,V8,21,A45,A49
6773,V6,67,A43,A46
6774,V3,37,A23,A38
6775,V5,57,A49,A50
6776,V4,60,A12,A50
6777,V4,38,A20,A33
6778,V8,25,A10,A33
6779,V1,83,A42,A45
6780,V9,59,A31,A46
6781,V4,85,A46,A50
6782,V8,60,A42,A50
6783,V4,20,A3,A20
6784,V7,49,A6,A43
6785,V5,30,A7,A12
6786,V8,54,A22,A34
6787,V9,81,A29,A46
6788,V7,73,A4,A6
6789,V1,70,A29,A32
6790,V6,54,A39,A41
6791,V2,61,A20,A46
6792,V9,70,A16,A35
6793,V8,92,A20,A38
6794,V10,79,A28,A36
6795,V5,89,A30,A42
6796,V3,86,A25,A46
6797,V2,64,A6,A32
6798,V3,86,A45,A49
6799,V1,30,A44,A48
6800,V10,98,A41,A48
6801,V9,20,A26,A46
6802,V8,97,A48,A49
6803,V7,36,A11,A33
6804,V6,94,A49,A50
6805,V10,73,A13,A27
6806,V3,88,A46,A47
6807,V9,36,A41,A43
6808,V3,35,A42,A49
6809,V4,93,A14,A38
6810,V5,93,A10,A42
6811,V6,97,A18,A43
6812,V8,32,A12,A16
6813,V1,92,A15,A39
6814,V1,35,A20,A31
6815,V1,47,A25,A46
6816,V4,90,A35,A40
6817,V2,45,A38,A44
6818,V10,45,A12,A17
6819,V3,23,A13,A32
6820,V4,80,A7,A33
6821,V9,65,A38,A42
6822,V9,33,A16,A17
6823,V10,94,A20,A48
6824,V6,53,A43,A49
6825,V2,58,A49,A50
6826,V9,61,A25,A39
6827,V5,60,A48,A50
6828,V2,37,A15,A23
6829,V2,45,A32,A38
6830,V3,53,A38,A44
6831,V4,89,A11,A32
6832,V10,63,A2,A8
6833,V3,34,A47,A49
6834,V8,64,A18,A50
6835,V10,29,A4,A18
6836,V10,24,A8,A49
6837,V1,53,A10,A43
6838,V7,57,A30,A43
6839,V7,70,A34,A41
6840,V5,40,A13,A32
6841,V4,55,A23,A32
6842,V4,30,A3,A50
6843,V5,50,A11,A19
6844,V5,50,A6,A45
6845,V8,99,A1,A32
6846,V5,84,A6,A48
6847,V1,49,A21,A28
6848,V6,63,A47,A48
6849,V10,45,A23,A24
6850,V4,64,A16,A48
6851,V5,82,A34,A38
6852,V4,20,A4,A10
6853,V1,42,A7,A38
6854,V10,33,A27,A31
6855,V9,95,A36,A42
6856,V6,45,A4,A28
6857,V6,35,A48,A50
6858,V9,25,A21,A36
6859,V1,26,A5,A12
6860,V9,59,A15,A17
6861,V1,84,A8,A46
6862,V4,93,A11,A30
6863,V2,87,A16,A19
6864,V3,52,A18,A50
6865,V3,72,A34,A43
6866,V9,25,A12,A49
6867,V7,60,A6,A12
6868,V4,92,A45,A46
6869,V2,40,A16,A33
6870,V3,99,A42,A45
6871,V8,84,A2,A32
6872,V7,54,A10,A31
6873,V2,36,A19,A47
6874,V1,59,A12,A42
6875,V2,63,A36,A46
6876,V2,53,A12,A33
6877,V5,40,A14,A29
6878,V5,89,A46,A50
6879,V2,78,A30,A31
6880,V6,20,A47,A48
6881,V5,61,A49,A50
6882,V1,41,A36,A39
6883,V2,40,A30,A46
6884,V10,73,A1,A44
6885,V8,36,A4,A11
6886,V8,40,A17,A39
6887,V3,87,A45,A46
6888,V3,86,A44,A48
6889,V8,50,A40,A42
6890,V7,76,A43,A50
6891,V8,94,A23,A38
6892,V7,20,A7,A21
6893,V4,51,A42,A46
6894,V6,95,A10,A18
6895,V2,77,A13,A33
6896,V6,32,A15,A29
6897,V8,56,A39,A48
6898,V10,38,A2,A27
6899,V4,70,A41,A42
6900,V9,22,A24,A38
6901,V7,85,A35,A38
6902,V4,62,A34,A36
6903,V10,48,A27,A29
6904,V9,90,A37,A44
6905,V5,99,A37,A48
6906,V1,52,A32,A37
6907,V10,57,A9,A45
6908,V3,95,A46,A49
6909,V8,28,A49,A50
6910,V5,60,A38,A44
6911,V5,96,A43,A47
6912,V10,51,A6,A7
6913,V5,54,A35,A39
6914,V3,92,A22,A32
6915,V6,87,A3,A31
6916,V7,32,A25,A38
6917,V8,53,A37,A38
6918,V2,91,A4,A12
6919,V3,70,A18,A19
6920,V8,61,A27,A28
6921,V3,88,A15,A31
