Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
15147,V13,25,A6,A39
15148,V15,79,A28,A70
15149,V5,43,A63,A73
15150,V8,79,A66,A70
15151,V11,90,A44,A52
15152,V12,38,A47,A58
15153,V15,44,A34,A44
15154,V13,27,A34,A62
15155,V11,64,A61,A70
15156,V4,88,A56,A66
15157,V11,84,A34,A37
15158,V9,97,A23,A47
15159,V3,29,A29,A36
15160,V5,88,A70,A74
15161,V12,53,A56,A62
15162,V8,94,A33,A62
15163,V15,66,A41,A47
15164,V17,26,A28,A37
15165,V16,98,A67,A75
15166,V17,71,A47,A55
15167,V6,31,A38,A62
15168,V1,57,A27,A50
15169,V5,34,A49,A62
15170,V12,24,A9,A71
15171,V4,95,A31,A50
15172,V1,22,A30,A41
15173,V4,53,A54,A68
15174,V10,22,A55,A60
15175,V19,57,A53,A74
15176,V4,49,A69,A70
15177,V1,80,A20,A37
15178,V7,28,A63,A67
15179,V4,26,A69,A72
15180,V19,20,A37,A62
15181,V9,55,A66,A70
15182,V18,56,A22,A32
15183,V14,30,A59,A74
15184,V14,41,A51,A65
15185,V10,30,A38,A71
15186,V4,31,A26,A31
15187,V11,37,A18,A66
15188,V18,42,A34,A45
15189,V7,96,A62,A68
15190,V4,63,A15,A73
15191,V10,58,A44,A54
15192,V6,93,A68,A73
15193,V20,25,A60,A68
15194,V9,52,A12,A57
15195,V7,77,A39,A61
15196,V10,63,A50,A69
15197,V17,91,A39,A50
15198,V6,34,A72,A75
15199,V17,96,A67,A69
15200,V5,78,A9,A21
15201,V14,45,A38,A73
15202,V1,69,A53,A70
15203,V8,26,A49,A58
15204,V15,68,A23,A31
15205,V8,31,A13,A50
15206,V10,21,A55,A73
15207,V12,45,A46,A75
15208,V10,67,A23,A68
15209,V6,53,A64,A72
15210,V1,67,A33,A65
15211,V9,99,A48,A71
15212,V1,68,A57,A71
15213,V2,44,A12,A72
15214,V6,31,A4,A65
15215,V1,91,A9,A42
15216,V11,97,A47,A61
15217,V7,47,A46,A66
15218,V5,66,A40,A48
15219,V10,93,A49,A50
15220,V3,87,A9,A14
15221,V9,54,A37,A75
15222,V2,59,A41,A54
15223,V1,41,A18,A22
15224,V3,45,A47,A58
15225,V14,88,A24,A45
15226,V6,52,A55,A70
15227,V18,67,A61,A71
15228,V12,71,A60,A63
15229,V1,70,A57,A63
15230,V17,77,A44,A75
15231,V1,36,A17,A18
15232,V8,52,A64,A74
15233,V2,86,A14,A34
15234,V9,62,A11,A25
15235,V5,34,A63,A65
15236,V5,92,A44,A63
15237,V4,76,A31,A44
15238,V9,33,A26,A59
15239,V15,34,A8,A53
15240,V1,76,A66,A69
15241,V11,62,A64,A67
15242,V7,78,A20,A68
15243,V3,44,A56,A65
15244,V10,72,A49,A61
15245,V8,55,A5,A19
15246,V9,71,A1,A8
15247,V12,43,A68,A74
15248,V10,87,A19,A69
15249,V19,45,A58,A62
15250,V1,53,A73,A75
15251,V2,62,A72,A73
15252,V5,44,A14,A74
15253,V5,77,A19,A60
15254,V2,42,A33,A61
15255,V18,78,A58,A65
15256,V19,28,A48,A67
15257,V15,35,A65,A74
15258,V13,61,A8,A33
15259,V17,74,A69,A70
15260,V10,76,A12,A71
15261,V19,54,A2,A62
15262,V20,57,A20,A24
15263,V15,51,A21,A50
15264,V20,96,A74,A75
15265,V15,77,A12,A39
15266,V7,75,A10,A61
15267,V3,70,A56,A73
15268,V7,87,A20,A62
15269,V11,55,A21,A62
15270,V20,35,A10,A34
15271,V9,49,A6,A65
15272,V13,78,A55,A68
15273,V8,65,A37,A62
15274,V13,90,A43,A68
15275,V16,55,A48,A56
15276,V5,76,A61,A71
15277,V20,39,A31,A51
15278,V3,35,A45,A61
15279,V19,62,A6,A20
15280,V1,31,A16,A37
15281,V16,89,A69,A70
15282,V12,71,A43,A50
15283,V2,79,A69,A73
15284,V10,26,A16,A48
15285,V14,86,A16,A26
15286,V17,67,A68,A71
15287,V15,88,A38,A68
15288,V6,72,A14,A43
15289,V15,99,A44,A51
15290,V11,76,A64,A66
15291,V5,72,A50,A59
15292,V11,76,A56,A63
15293,V6,85,A72,A73
15294,V2,69,A45,A64
15295,V20,60,A5,A52
15296,V1,79,A44,A61
15297,V18,76,A34,A40
15298,V4,20,A15,A41
15299,V19,22,A7,A61
15300,V5,81,A8,A17
15301,V9,36,A8,A72
15302,V15,30,A68,A72
15303,V15,39,A40,A48
15304,V10,36,A42,A50
15305,V6,50,A55,A61
15306,V19,91,A30,A45
15307,V17,67,A65,A68
15308,V2,21,A19,A61
15309,V3,78,A68,A72
15310,V3,95,A60,A73
15311,V17,40,A71,A73
15312,V2,65,A34,A72
15313,V19,74,A28,A42
15314,V17,83,A37,A51
15315,V14,63,A21,A70
15316,V3,81,A26,A44
15317,V5,29,A17,A18
15318,V5,23,A36,A62
15319,V2,71,A50,A57
15320,V19,48,A47,A63
15321,V4,67,A49,A64
15322,V11,41,A27,A63
15323,V12,23,A10,A59
15324,V6,32,A73,A74
15325,V9,53,A7,A59
15326,V7,62,A8,A75
15327,V11,85,A23,A39
15328,V1,63,A25,A69
15329,V9,32,A32,A70
15330,V10,98,A41,A44
15331,V10,98,A62,A69
15332,V15,31,A68,A73
15333,V1,95,A70,A74
15334,V4,54,A44,A46
15335,V16,82,A15,A67
15336,V2,58,A49,A61
15337,V11,29,A36,A37
15338,V9,75,A73,A75
15339,V13,83,A71,A74
15340,V15,64,A56,A70
15341,V8,22,A24,A41
15342,V2,57,A71,A73
15343,V10,79,A45,A61
15344,V6,66,A4,A17
15345,V17,71,A31,A58
15346,V5,50,A50,A75
15347,V3,36,A58,A60
15348,V7,39,A19,A51
15349,V9,59,A64,A73
15350,V17,75,A59,A66
15351,V16,26,A8,A33
15352,V2,44,A41,A65
15353,V1,24,A71,A75
15354,V7,90,A7,A47
15355,V7,73,A59,A64
15356,V17,25,A42,A47
15357,V19,56,A22,A35
15358,V6,51,A9,A42
15359,V16,56,A2,A36
15360,V10,86,A17,A48
15361,V3,78,A26,A68
15362,V8,51,A45,A60
15363,V11,49,A40,A56
15364,V8,94,A62,A67
15365,V11,77,A25,A43
15366,V2,93,A22,A75
15367,V11,68,A43,A51
15368,V20,53,A2,A51
15369,V2,66,A68,A69
15370,V9,98,A5,A60
15371,V10,42,A34,A53
15372,V15,97,A71,A75
15373,V18,80,A54,A73
15374,V13,45,A27,A51
15375,V12,36,A1,A44
15376,V8,42,A53,A67
15377,V7,55,A40,A45
15378,V9,52,A7,A40
15379,V6,77,A58,A70
15380,V17,24,A33,A43
15381,V12,32,A45,A46
15382,V1,84,A52,A63
15383,V13,22,A67,A74
15384,V9,65,A36,A47
15385,V15,41,A23,A46
15386,V19,92,A11,A52
15387,V8,33,A67,A74
15388,V12,57,A16,A27
15389,V5,68,A46,A47
15390,V7,67,A45,A75
15391,V7,20,A11,A52
15392,V11,60,A64,A70
15393,V8,55,A25,A63
15394,V4,95,A13,A21
15395,V5,82,A34,A71
15396,V3,74,A66,A68
15397,V13,52,A48,A70
15398,V11,32,A59,A74
15399,V6,87,A58,A65
15400,V11,79,A7,A72
15401,V8,27,A53,A61
15402,V20,46,A69,A70
15403,V14,76,A47,A73
15404,V13,26,A23,A48
15405,V3,24,A53,A62
15406,V18,78,A48,A52
15407,V19,97,A1,A66
15408,V2,89,A10,A45
15409,V15,26,A2,A31
15410,V7,26,A27,A60
15411,V9,98,A34,A43
15412,V2,42,A62,A64
15413,V20,89,A41,A68
15414,V1,91,A44,A65
15415,V19,76,A74,A75
15416,V2,52,A56,A67
15417,V9,37,A63,A65
15418,V9,54,A73,A75
15419,V8,67,A51,A70
15420,V17,62,A34,A62
15421,V2,94,A25,A41
15422,V2,57,A45,A74
15423,V2,48,A36,A37
15424,V20,36,A14,A47
15425,V8,66,A4,A43
15426,V16,89,A30,A75
15427,V10,28,A44,A70
15428,V5,77,A5,A19
15429,V13,54,A73,A75
15430,V17,57,A61,A73
15431,V7,93,A56,A73
15432,V2,90,A69,A73
15433,V3,55,A69,A72
15434,V8,65,A2,A11
15435,V6,41,A30,A35
15436,V12,50,A14,A51
15437,V5,78,A71,A73
15438,V17,71,A36,A44
15439,V17,89,A26,A37
15440,V12,56,A74,A75
15441,V8,96,A58,A60
15442,V18,94,A40,A48
15443,V1,81,A63,A72
15444,V15,64,A21,A47
15445,V3,93,A2,A46
15446,V1,21,A30,A45
15447,V11,32,A11,A29
15448,V14,71,A23,A53
15449,V1,79,A40,A64
15450,V11,25,A5,A72
15451,V14,71,A54,A59
15452,V11,44,A67,A71
15453,V7,99,A53,A64
15454,V1,65,A4,A74
15455,V4,75,A74,A75
15456,V19,44,A57,A71
15457,V14,30,A53,A58
15458,V11,54,A41,A65
15459,V9,79,A63,A69
15460,V17,83,A28,A43
15461,V15,26,A11,A26
15462,V17,88,A17,A50
15463,V9,46,A58,A72
15464,V11,61,A40,A65
15465,V18,89,A7,A74
15466,V3,66,A20,A30
15467,V12,58,A43,A61
15468,V20,92,A55,A66
15469,V19,30,A5,A26
15470,V14,89,A72,A75
15471,V7,61,A64,A69
15472,V8,26,A29,A72
15473,V11,45,A48,A68
15474,V18,99,A44,A61
15475,V2,57,A69,A71
15476,V4,21,A56,A64
15477,V16,93,A51,A53
15478,V11,79,A1,A34
15479,V13,57,A47,A52
15480,V6,44,A31,A72
15481,V14,52,A13,A67
15482,V12,76,A65,A67
15483,V1,54,A22,A60
15484,V13,70,A50,A51
15485,V5,33,A62,A67
15486,V17,21,A53,A67
15487,V8,28,A3,A69
15488,V14,60,A72,A73
15489,V2,34,A70,A73
15490,V11,25,A41,A44
15491,V10,94,A8,A69
15492,V13,49,A37,A39
15493,V15,77,A14,A70
15494,V1,63,A58,A74
15495,V8,70,A71,A73
15496,V7,35,A42,A57
15497,V12,25,A43,A54
15498,V7,57,A67,A70
15499,V7,73,A51,A62
15500,V15,66,A19,A64
15501,V11,91,A20,A27
15502,V6,29,A23,A42
15503,V2,97,A40,A54
15504,V1,27,A42,A73
15505,V11,79,A52,A73
15506,V8,22,A57,A71
15507,V17,67,A54,A72
15508,V20,33,A2,A44
15509,V7,64,A1,A30
15510,V1,92,A19,A37
15511,V8,88,A69,A73
15512,V8,47,A40,A64
15513,V19,21,A46,A72
15514,V1,87,A49,A75
15515,V10,25,A70,A73
15516,V3,53,A17,A53
15517,V18,38,A42,A67
15518,V14,73,A73,A75
15519,V11,90,A39,A41
15520,V9,84,A68,A71
15521,V5,70,A22,A30
15522,V5,55,A67,A72
15523,V5,47,A73,A75
15524,V13,46,A5,A38
15525,V2,34,A42,A73
15526,V11,53,A37,A62
15527,V11,86,A58,A74
15528,V14,79,A40,A64
15529,V10,35,A73,A75
15530,V10,65,A55,A60
15531,V4,92,A43,A67
15532,V3,55,A46,A61
15533,V4,25,A3,A20
15534,V9,87,A37,A48
15535,V16,74,A10,A51
15536,V12,37,A59,A61
15537,V10,49,A36,A61
15538,V8,97,A19,A47
15539,V6,20,A64,A71
15540,V8,88,A73,A74
15541,V7,26,A44,A68
15542,V2,59,A8,A29
15543,V12,54,A44,A72
15544,V5,33,A54,A56
15545,V6,91,A20,A28
15546,V17,99,A48,A61
15547,V3,67,A9,A45
15548,V10,32,A21,A35
15549,V11,51,A9,A40
15550,V18,85,A30,A73
15551,V7,97,A20,A39
15552,V20,96,A72,A74
15553,V10,89,A15,A65
15554,V5,50,A1,A37
15555,V8,32,A41,A54
15556,V15,92,A18,A51
15557,V3,98,A8,A60
15558,V16,22,A21,A73
15559,V16,37,A20,A54
15560,V3,36,A70,A73
15561,V11,62,A53,A60
15562,V14,80,A17,A56
15563,V20,23,A16,A22
15564,V18,42,A45,A50
15565,V7,30,A3,A44
15566,V6,95,A55,A70
15567,V5,88,A51,A54
15568,V3,79,A66,A67
15569,V8,64,A31,A34
15570,V19,88,A31,A44
15571,V7,27,A49,A56
15572,V15,89,A11,A20
15573,V15,56,A25,A65
15574,V9,83,A51,A68
15575,V15,66,A58,A67
15576,V16,20,A29,A70
15577,V14,27,A3,A14
15578,V9,52,A41,A62
15579,V14,37,A17,A66
15580,V14,72,A44,A58
15581,V10,45,A24,A39
15582,V15,36,A30,A32
15583,V12,26,A9,A47
15584,V3,85,A18,A21
15585,V11,73,A1,A53
15586,V3,42,A71,A72
15587,V15,96,A3,A9
15588,V7,27,A60,A64
15589,V6,79,A20,A28
15590,V6,84,A26,A40
15591,V7,74,A23,A46
15592,V19,43,A32,A37
15593,V19,75,A48,A59
15594,V12,80,A65,A74
15595,V1,23,A1,A66
15596,V6,33,A14,A70
15597,V13,24,A36,A55
15598,V6,25,A55,A66
15599,V6,97,A74,A75
15600,V16,94,A11,A27
15601,V3,60,A63,A68
15602,V6,33,A49,A57
15603,V18,60,A40,A68
15604,V2,74,A48,A61
15605,V4,77,A50,A53
15606,V19,25,A54,A62
15607,V2,83,A42,A66
15608,V15,65,A72,A73
15609,V17,89,A4,A28
15610,V11,66,A45,A47
15611,V14,63,A49,A62
15612,V9,67,A3,A57
15613,V3,76,A70,A71
15614,V10,32,A36,A46
15615,V13,92,A40,A52
15616,V11,89,A49,A61
15617,V4,62,A34,A60
15618,V6,35,A17,A47
15619,V4,82,A29,A64
15620,V9,57,A27,A45
15621,V11,94,A5,A55
15622,V8,51,A29,A56
15623,V17,43,A17,A19
15624,V8,66,A73,A75
15625,V11,41,A15,A28
15626,V15,97,A34,A64
15627,V6,28,A35,A52
15628,V4,56,A27,A66
15629,V6,98,A28,A33
15630,V2,74,A2,A15
15631,V5,87,A8,A19
15632,V11,23,A6,A51
15633,V15,91,A52,A54
15634,V4,71,A9,A43
15635,V15,82,A58,A63
15636,V20,91,A45,A57
15637,V11,91,A73,A75
15638,V3,87,A65,A66
15639,V14,89,A34,A48
15640,V8,95,A60,A74
15641,V4,81,A14,A34
15642,V17,26,A1,A50
15643,V15,85,A17,A35
15644,V20,49,A3,A47
15645,V15,78,A52,A75
15646,V12,55,A51,A53
15647,V13,47,A44,A62
15648,V14,97,A56,A63
15649,V9,28,A29,A39
15650,V15,25,A18,A52
15651,V14,68,A11,A63
15652,V19,33,A53,A69
15653,V15,50,A1,A27
15654,V4,79,A14,A16
15655,V16,79,A67,A69
15656,V11,40,A50,A60
15657,V2,34,A13,A61
15658,V6,61,A2,A22
15659,V3,65,A31,A57
15660,V15,62,A46,A68
15661,V7,20,A72,A74
15662,V7,31,A74,A75
15663,V8,90,A63,A66
15664,V6,27,A46,A47
15665,V4,33,A68,A70
15666,V7,76,A8,A50
15667,V15,72,A55,A56
15668,V1,40,A36,A42
15669,V15,31,A24,A75
15670,V3,80,A53,A72
15671,V14,63,A43,A47
15672,V20,72,A54,A55
15673,V14,81,A14,A21
15674,V10,93,A60,A62
15675,V4,33,A38,A72
15676,V7,38,A27,A35
15677,V7,41,A11,A73
15678,V13,59,A2,A38
15679,V19,34,A60,A66
15680,V4,66,A10,A73
15681,V15,50,A28,A54
15682,V6,97,A3,A60
15683,V14,75,A3,A75
15684,V4,62,A13,A53
15685,V16,64,A2,A22
15686,V10,29,A42,A48
15687,V3,72,A48,A67
15688,V10,46,A42,A56
15689,V15,77,A18,A67
15690,V10,38,A53,A54
15691,V19,72,A27,A51
15692,V10,35,A70,A72
15693,V2,99,A59,A66
15694,V2,69,A65,A68
15695,V2,28,A50,A54
15696,V20,68,A49,A52
15697,V17,30,A30,A52
15698,V13,47,A25,A74
15699,V14,93,A63,A75
15700,V20,48,A2,A62
15701,V20,21,A15,A49
15702,V1,67,A53,A58
15703,V12,58,A45,A47
15704,V20,46,A74,A75
15705,V11,90,A64,A73
15706,V17,55,A21,A24
15707,V6,64,A69,A70
15708,V20,66,A13,A70
15709,V6,42,A61,A73
15710,V20,56,A4,A41
15711,V13,30,A32,A69
15712,V12,85,A17,A51
15713,V4,76,A13,A47
15714,V8,20,A68,A72
15715,V13,68,A16,A19
15716,V5,23,A16,A58
15717,V17,55,A36,A72
15718,V13,86,A13,A74
15719,V18,96,A73,A75
15720,V4,60,A13,A73
15721,V4,62,A5,A41
15722,V15,79,A16,A31
15723,V6,98,A48,A58
15724,V15,20,A5,A35
15725,V9,78,A57,A75
15726,V7,59,A60,A72
15727,V8,63,A31,A73
15728,V16,43,A32,A40
15729,V15,96,A57,A71
15730,V3,20,A62,A72
15731,V6,44,A24,A38
15732,V3,75,A20,A49
15733,V13,22,A44,A56
15734,V5,89,A37,A73
15735,V6,78,A29,A64
15736,V11,29,A53,A63
15737,V19,20,A56,A75
15738,V4,21,A57,A60
15739,V18,38,A20,A72
15740,V11,46,A49,A60
15741,V2,25,A19,A73
15742,V16,55,A65,A66
15743,V4,63,A19,A22
15744,V19,33,A70,A75
15745,V2,87,A33,A64
15746,V16,57,A54,A67
15747,V20,26,A38,A57
15748,V10,38,A24,A39
15749,V16,61,A44,A63
15750,V6,75,A5,A17
15751,V14,40,A19,A34
15752,V8,58,A1,A11
15753,V9,32,A39,A60
15754,V7,81,A44,A52
15755,V17,35,A59,A68
15756,V17,96,A9,A62
15757,V5,31,A22,A74
15758,V19,58,A2,A22
15759,V10,67,A58,A66
15760,V8,76,A7,A72
15761,V6,48,A47,A52
15762,V8,77,A33,A64
15763,V18,73,A16,A50
15764,V8,60,A68,A72
15765,V1,79,A27,A57
15766,V3,49,A24,A67
15767,V13,66,A2,A62
15768,V14,64,A48,A62
15769,V15,79,A47,A67
15770,V5,52,A33,A73
15771,V7,53,A14,A69
15772,V20,39,A74,A75
15773,V12,80,A12,A54
15774,V17,78,A24,A38
15775,V11,96,A34,A66
15776,V6,23,A48,A68
15777,V5,46,A11,A44
15778,V4,36,A12,A53
15779,V19,88,A47,A70
15780,V5,78,A17,A42
15781,V9,40,A53,A61
15782,V19,30,A8,A27
15783,V5,48,A74,A75
15784,V10,62,A18,A74
15785,V7,38,A34,A48
15786,V17,66,A58,A61
15787,V1,73,A40,A65
15788,V1,74,A20,A73
15789,V4,31,A3,A51
15790,V7,27,A29,A47
15791,V17,46,A59,A65
15792,V19,86,A72,A73
15793,V13,98,A33,A61
15794,V13,28,A26,A46
15795,V11,56,A13,A51
15796,V4,26,A53,A62
15797,V3,67,A66,A75
15798,V4,87,A33,A59
15799,V13,56,A48,A49
15800,V3,54,A1,A48
15801,V7,26,A74,A75
15802,V6,91,A22,A71
15803,V4,87,A58,A74
15804,V20,59,A9,A38
15805,V13,81,A19,A25
15806,V10,28,A15,A20
15807,V16,95,A40,A61
15808,V20,26,A26,A42
15809,V10,43,A40,A65
15810,V12,21,A58,A65
15811,V10,75,A23,A71
15812,V9,23,A12,A18
15813,V15,95,A31,A62
15814,V12,34,A33,A65
15815,V19,51,A59,A62
15816,V20,27,A45,A59
15817,V13,60,A22,A49
15818,V8,87,A18,A32
15819,V19,24,A13,A62
15820,V9,63,A64,A72
15821,V7,24,A43,A65
15822,V11,40,A66,A73
15823,V18,44,A66,A70
15824,V11,59,A2,A24
15825,V2,37,A26,A40
15826,V15,30,A68,A72
15827,V13,80,A54,A65
15828,V15,45,A66,A75
15829,V1,75,A19,A22
15830,V8,88,A23,A34
15831,V18,55,A65,A69
15832,V15,45,A30,A56
15833,V12,70,A71,A73
15834,V11,38,A11,A16
15835,V9,80,A64,A75
15836,V13,71,A2,A26
15837,V3,92,A45,A54
15838,V13,32,A21,A43
15839,V10,61,A27,A35
15840,V12,92,A58,A75
15841,V8,35,A11,A51
15842,V14,28,A57,A70
15843,V1,36,A44,A67
15844,V9,69,A63,A72
15845,V6,76,A20,A70
15846,V20,33,A4,A71
15847,V3,70,A62,A64
15848,V17,37,A74,A75
15849,V2,57,A59,A66
15850,V18,24,A49,A62
15851,V2,83,A45,A73
15852,V18,25,A12,A26
15853,V4,46,A5,A64
15854,V2,31,A32,A61
15855,V5,70,A58,A68
15856,V18,69,A56,A61
15857,V10,23,A26,A66
15858,V11,24,A35,A74
15859,V17,90,A73,A75
15860,V11,53,A18,A25
15861,V15,56,A57,A73
15862,V5,72,A42,A52
15863,V7,27,A38,A50
15864,V1,50,A61,A70
15865,V6,57,A22,A73
15866,V14,31,A7,A14
15867,V2,25,A23,A71
15868,V10,46,A18,A34
15869,V1,85,A20,A66
15870,V15,80,A49,A72
15871,V15,39,A29,A74
15872,V20,33,A18,A43
15873,V4,53,A51,A62
15874,V15,92,A25,A33
15875,V12,42,A9,A20
15876,V16,94,A65,A74
15877,V7,81,A20,A39
15878,V12,86,A13,A37
15879,V20,34,A46,A64
15880,V1,94,A73,A74
15881,V16,68,A21,A31
15882,V13,65,A44,A67
15883,V19,33,A28,A68
15884,V14,65,A10,A41
15885,V7,55,A6,A54
15886,V3,65,A51,A52
15887,V12,93,A74,A75
15888,V20,41,A14,A28
15889,V6,71,A5,A61
15890,V7,74,A48,A51
15891,V3,57,A41,A72
15892,V18,65,A28,A53
15893,V17,35,A8,A20
15894,V3,24,A68,A69
15895,V19,24,A61,A64
15896,V18,36,A53,A58
15897,V16,20,A72,A74
15898,V7,43,A31,A52
15899,V10,98,A69,A70
15900,V18,96,A61,A63
15901,V3,53,A18,A32
15902,V11,96,A68,A70
15903,V12,30,A9,A69
15904,V14,40,A61,A70
15905,V10,94,A46,A51
15906,V2,78,A38,A60
15907,V8,55,A65,A69
15908,V7,56,A12,A56
15909,V11,49,A14,A36
15910,V16,48,A9,A30
15911,V5,58,A31,A60
15912,V4,88,A52,A64
15913,V20,42,A56,A68
15914,V7,60,A47,A74
15915,V13,21,A62,A72
15916,V4,88,A18,A22
15917,V5,69,A45,A51
15918,V10,71,A55,A59
15919,V19,57,A44,A74
15920,V10,92,A70,A73
15921,V16,53,A21,A74
15922,V20,55,A65,A68
15923,V18,27,A27,A45
15924,V16,33,A45,A47
15925,V17,55,A26,A32
15926,V20,55,A62,A63
15927,V20,22,A45,A71
15928,V15,71,A55,A62
15929,V15,23,A34,A48
15930,V1,95,A40,A67
15931,V16,69,A62,A68
15932,V19,66,A25,A50
15933,V18,54,A44,A67
15934,V20,75,A41,A59
15935,V9,60,A20,A49
15936,V19,84,A35,A49
15937,V19,97,A56,A72
15938,V10,34,A66,A73
15939,V11,84,A23,A30
15940,V14,30,A36,A67
15941,V17,49,A1,A24
15942,V11,66,A72,A75
15943,V10,91,A32,A37
15944,V4,76,A24,A68
15945,V1,83,A42,A47
15946,V16,23,A6,A38
15947,V17,92,A59,A67
15948,V1,34,A66,A70
15949,V8,23,A14,A48
15950,V5,33,A73,A74
15951,V3,35,A45,A56
15952,V4,21,A31,A62
15953,V2,77,A55,A57
15954,V1,68,A2,A66
15955,V7,94,A24,A35
15956,V20,86,A56,A61
15957,V2,52,A2,A16
15958,V13,29,A18,A40
15959,V13,78,A36,A49
15960,V7,94,A34,A38
15961,V20,97,A28,A43
15962,V19,44,A33,A75
15963,V5,72,A2,A41
15964,V17,52,A55,A70
15965,V13,69,A12,A14
15966,V7,57,A70,A72
15967,V13,51,A53,A65
15968,V12,70,A10,A51
15969,V19,27,A4,A22
15970,V10,28,A44,A49
15971,V11,94,A18,A50
15972,V17,88,A37,A75
15973,V12,70,A3,A25
15974,V11,37,A25,A66
15975,V6,44,A12,A46
15976,V8,81,A32,A49
15977,V8,57,A1,A31
15978,V14,77,A21,A75
15979,V11,36,A9,A57
15980,V20,58,A8,A51
15981,V15,80,A62,A67
15982,V16,93,A39,A63
15983,V19,95,A12,A37
15984,V5,99,A69,A71
15985,V14,87,A55,A74
15986,V15,63,A27,A50
15987,V15,58,A50,A60
15988,V12,64,A37,A66
15989,V8,40,A60,A64
15990,V16,92,A3,A55
15991,V11,95,A47,A63
15992,V19,20,A21,A38
15993,V8,97,A49,A50
15994,V18,89,A24,A42
15995,V11,28,A45,A68
15996,V18,97,A22,A75
15997,V12,49,A17,A48
15998,V3,22,A25,A73
15999,V17,71,A1,A58
16000,V7,40,A18,A49
16001,V16,62,A50,A73
16002,V13,59,A7,A36
16003,V8,47,A16,A31
16004,V19,61,A49,A72
16005,V4,67,A14,A26
16006,V12,28,A47,A59
16007,V10,61,A70,A74
16008,V13,98,A17,A48
16009,V7,80,A54,A58
16010,V3,54,A47,A50
16011,V2,55,A53,A59
16012,V13,46,A59,A63
16013,V10,30,A29,A58
16014,V15,74,A48,A52
16015,V5,80,A23,A50
16016,V16,50,A12,A45
16017,V4,47,A21,A23
16018,V4,35,A6,A31
16019,V11,33,A14,A54
16020,V4,82,A19,A44
16021,V20,81,A4,A69
16022,V16,85,A25,A41
16023,V20,71,A55,A64
16024,V18,47,A5,A8
16025,V2,50,A55,A71
16026,V15,58,A40,A47
16027,V11,57,A28,A33
16028,V5,83,A70,A75
16029,V13,56,A72,A73
16030,V5,97,A56,A61
16031,V10,50,A3,A36
16032,V18,37,A52,A75
16033,V6,49,A21,A51
16034,V4,93,A43,A67
16035,V8,20,A39,A49
16036,V16,93,A68,A73
16037,V14,35,A54,A58
16038,V15,63,A10,A42
16039,V5,83,A38,A48
16040,V20,94,A46,A54
16041,V20,28,A12,A54
16042,V19,90,A31,A63
16043,V20,67,A19,A23
16044,V15,44,A2,A47
16045,V7,34,A73,A75
16046,V2,72,A18,A42
16047,V14,71,A41,A58
16048,V6,56,A74,A75
16049,V1,68,A33,A56
16050,V7,84,A17,A68
16051,V2,62,A5,A74
16052,V16,39,A74,A75
16053,V6,70,A70,A72
16054,V14,25,A3,A59
16055,V7,62,A48,A63
16056,V18,67,A16,A30
16057,V18,78,A4,A51
16058,V11,35,A48,A71
16059,V17,69,A56,A72
16060,V18,27,A5,A59
16061,V16,31,A34,A37
16062,V18,53,A61,A66
16063,V20,37,A71,A73
16064,V2,33,A66,A75
16065,V14,91,A46,A60
16066,V19,39,A53,A60
16067,V5,30,A12,A33
16068,V15,81,A38,A49
16069,V4,32,A64,A75
16070,V9,56,A33,A50
16071,V12,46,A36,A54
16072,V12,88,A65,A74
16073,V16,22,A60,A64
16074,V18,98,A3,A75
16075,V11,30,A51,A65
16076,V5,36,A50,A72
16077,V11,58,A49,A54
16078,V3,34,A74,A75
16079,V18,47,A64,A74
16080,V13,60,A55,A56
16081,V5,35,A45,A74
16082,V2,76,A50,A72
16083,V13,45,A11,A37
16084,V1,58,A19,A56
16085,V7,91,A66,A67
16086,V13,71,A26,A34
16087,V7,49,A56,A63
16088,V1,92,A6,A47
16089,V7,95,A63,A69
16090,V17,78,A49,A73
16091,V11,36,A29,A44
16092,V5,73,A52,A61
16093,V13,76,A52,A72
16094,V4,21,A67,A75
16095,V3,80,A52,A59
16096,V14,80,A4,A11
16097,V11,22,A12,A20
16098,V12,80,A25,A47
16099,V18,88,A4,A75
16100,V10,53,A68,A74
16101,V1,40,A13,A32
16102,V2,90,A43,A47
16103,V17,86,A21,A53
16104,V16,72,A38,A48
16105,V12,62,A23,A46
16106,V2,47,A5,A29
16107,V10,31,A63,A68
16108,V4,88,A56,A74
16109,V10,33,A15,A25
16110,V20,55,A54,A67
16111,V14,97,A25,A42
16112,V13,46,A30,A74
16113,V1,40,A35,A46
16114,V13,51,A24,A55
16115,V20,38,A5,A21
16116,V8,57,A37,A51
16117,V7,85,A15,A24
16118,V7,35,A21,A31
16119,V8,71,A70,A72
16120,V20,99,A26,A51
16121,V1,60,A22,A49
16122,V13,41,A22,A49
16123,V1,68,A7,A38
16124,V18,28,A48,A58
16125,V3,41,A12,A33
16126,V8,73,A46,A72
16127,V9,47,A32,A48
16128,V10,37,A61,A75
16129,V6,87,A53,A65
16130,V13,25,A59,A61
16131,V12,63,A72,A75
16132,V3,23,A56,A73
16133,V1,46,A58,A59
16134,V16,41,A7,A27
16135,V10,38,A27,A74
16136,V17,83,A49,A69
16137,V18,80,A61,A66
16138,V3,23,A47,A49
16139,V6,28,A57,A75
16140,V3,31,A59,A69
16141,V20,75,A24,A71
16142,V14,46,A23,A41
16143,V16,42,A63,A64
